"","w","n_imperv","n_perv","s_imperv","s_perv","k_sat","per_routed","cmelt","Tb","A1","B1"
"1756",1133.91251629218,0.077,0.152,6.127,6.192,8.646,17,2.233,0.276,0.00143,1.877
"1757",1128.09399561957,0.019,0.185,1.609,6.797,4.571,41.2,0.242,1.288,0.00044,2.983
"1758",1095.17752262764,0.077,0.173,3.555,7.274,2.09,16,2.876,0.463,0.00347,1.328
"1759",1342.43268845603,0.196,0.115,7.193,2.238,7.923,33.4,1.025,-2.593,0.0072,1.398
"1760",1488.09991683811,0.136,0.155,6.207,3.055,9.939,7,2.816,-1.665,0.005,2.632
"1761",1289.47368520312,0.083,0.108,3.026,2.906,9.806,10.9,3.472,-1.533,0.00507,2.847
"1762",911.156264133751,0.162,0.035,3.794,4.859,1.912,1.9,2.332,0.225,0.00333,2.317
"1763",655.790623975918,0.087,0.179,0.634,0.073,5.092,43.5,1.221,2.328,0.00781,1.93
"1764",1478.15740085207,0.023,0.17,8.732,2.761,1.95,80.2,2.517,-0.065,0.00883,1.306
"1765",764.143445529044,0.168,0.025,9.617,1.744,6.117,78.6,0.85,-0.077,0.00258,2.296
"1766",1229.424291756,0.111,0.081,4.401,8.69,3.765,90.8,1.997,-1.371,0.00669,2.458
"1767",1454.67336219735,0.19,0.085,9.232,0.313,9.295,77.8,3.848,-2.869,3e-04,2.089
"1768",997.368276119232,0.06,0.089,0.626,9.047,5.639,82,1.833,-0.937,0.00303,2.14
"1769",1355.45649845153,0.046,0.102,9.445,6.497,3.517,11.9,1.722,2.844,0.00284,1.209
"1770",1047.41932544857,0.025,0.018,7.09,1.689,1.743,90.6,2.707,-2.34,0.00617,1.867
"1771",945.810673525557,0.039,0.097,0.163,0.322,1.008,55.7,2.383,0.426,0.00293,1.019
"1772",1055.08309975266,0.046,0.106,3.206,7.621,2.87,96.4,0.54,-2.53,0.00764,1.521
"1773",574.63233359158,0.129,0.177,6.125,1.513,7.135,67.6,3.623,0.333,0.004,2.914
"1774",565.136838937178,0.035,0.078,4.861,3.15,8.354,81.6,0.114,2.471,0.00464,2.839
"1775",521.967279957607,0.086,0.189,4.376,9.826,8.491,37.6,1.506,-1.702,0.0082,2.818
"1776",1158.37047924288,0.099,0.156,4.458,8.686,2.153,97,1.318,-0.103,0.00523,1.575
"1777",846.116040367633,0.066,0.034,9.743,2.983,7.814,80.1,0.762,2.566,0.00951,2.802
"1778",1215.12664179318,0.027,0.09,4.967,2.469,0.515,9.5,2.617,1.149,0.00227,2.152
"1779",1476.92011180334,0.148,0.028,5.334,5.599,8.381,42.3,0.751,-1.944,0.00873,1.3
"1780",654.350820695981,0.134,0.142,2.628,3.961,0.308,97.9,1.728,0.529,0.00632,2.127
"1781",1446.0994398687,0.099,0.153,6.747,1.349,3.315,82.9,1.466,1.227,0.00784,2.442
"1782",1137.87126587704,0.078,0.022,7.137,6.321,3.803,50.1,3.584,-1.567,0.006,1.056
"1783",595.125473570079,0.162,0.168,0.724,3.294,0.204,58.6,0.913,1.164,0.00234,1.436
"1784",719.204883789644,0.123,0.075,1.53,9.396,2.491,24.5,3.126,-0.209,0.00971,1.292
"1785",629.551733378321,0.011,0.151,3.689,3.333,8.626,19.5,3.757,1.411,0.00487,2.629
"1786",1478.75343146734,0.129,0.027,0.421,0.71,7.645,92.6,0.952,0.509,0.00119,2.801
"1787",1245.40788959712,0.111,0.101,7.593,6.862,0.275,96.5,2.86,2.501,0.00224,1.739
"1788",1329.06540809199,0.175,0.04,7.652,6.567,8.631,67.6,0.632,-0.575,0.00326,1.116
"1789",500.794041668996,0.133,0.074,4.157,1.948,9.762,9,2.022,-0.48,0.00807,2.011
"1790",884.722896851599,0.119,0.181,3.104,7.618,3.588,45,0.667,0.11,0.00765,2.466
"1791",915.415075141937,0.039,0.061,7.311,3.517,8.054,39.2,2.132,2.279,0.00378,2.944
"1792",1424.7831790708,0.014,0.166,4.144,2.182,9.137,46.3,3.088,1.298,0.00694,1.487
"1793",929.402658250183,0.167,0.074,3.146,0.019,8.977,4.9,2.962,-2.84,0.00833,1.301
"1794",902.722898637876,0.167,0.067,1.347,3.324,7.054,51.6,2.6,1.121,0.00158,2.142
"1795",564.569083973765,0.175,0.146,9.956,8.383,0.144,35.2,2.106,-0.032,0.00206,2.74
"1796",578.046028269455,0.112,0.044,3.735,9.471,6.72,18.9,2.851,-0.038,0.00711,2.295
"1797",1113.18762530573,0.134,0.137,0.935,6.152,0.046,9.3,2.619,-1.5,0.00092,2.607
"1798",1029.9162522424,0.107,0.169,8.912,3.686,1.092,26.6,0.008,-0.71,0.00842,1.861
"1799",965.350287267938,0.11,0.056,0.795,4.227,8.072,94.7,0.91,-2.357,0.00962,2.719
"1800",580.826320219785,0.177,0.17,8.186,6.767,1.112,97.1,2.733,0.382,0.00814,1.441
"1801",812.910260399804,0.093,0.144,2.398,9.518,1.008,22.6,3.223,0.028,0.00784,2.685
"1802",1103.27057307586,0.078,0.115,7.554,3.154,7.797,41.6,1.347,-1.573,0.00933,1.876
"1803",1041.78373515606,0.088,0.101,1.422,1.12,1.821,16.1,2.226,-1.037,0.00983,2.837
"1804",1076.79780153558,0.14,0.056,0.029,2.681,0.994,85,3.105,2.353,0.00151,2.464
"1805",810.044177109376,0.186,0.034,7.574,0.594,2.278,18.8,3.575,1.741,0.00424,1.926
"1806",1420.89751060121,0.198,0.177,7.076,5.885,2.279,70.9,1.265,-0.517,0.0075,2.962
"1807",1343.16756390035,0.091,0.172,8.95,1.714,0.73,39.1,1.345,-1.28,0.00095,2.033
"1808",1383.84567922913,0.191,0.095,6.513,4.877,3.218,90.1,3.893,1.521,0.00568,2.723
"1809",801.903658080846,0.106,0.057,9.591,6.511,5.302,96,3.125,-2.513,0.00734,1.016
"1810",1385.29103551991,0.108,0.082,6.273,5.732,5.242,78.9,3.784,-2.113,0.00763,1.637
"1811",678.411510307342,0.077,0.087,2.963,5.326,3.378,32.5,2.352,-0.268,0.0029,1.292
"1812",1146.59135648981,0.079,0.167,0.021,2.858,3.904,5.3,0.949,2.083,0.00291,1.276
"1813",1237.84902365878,0.198,0.108,2.344,5.876,8.651,69,1.826,-0.785,0.00877,2.1
"1814",1339.1196182929,0.199,0.188,6.348,3.63,6.442,15.3,0.874,2.027,0.00897,2.929
"1815",771.715621463954,0.048,0.117,0.954,4.593,2.587,50.2,2.921,0.292,0.00658,2.615
"1816",1472.14468335733,0.157,0.124,9.47,3.658,7.653,47.2,2.94,2.762,0.0078,1.129
"1817",1259.35056898743,0.04,0.185,7.601,7.045,0.611,93.5,2.219,-0.727,0.00392,1.513
"1818",1399.68999894336,0.061,0.141,4.7,0.975,9.858,98.9,1.614,0.508,0.00786,2.562
"1819",1156.58866567537,0.011,0.152,2.403,4.645,4.692,23.7,0.221,0.982,0.0018,2.157
"1820",669.180882163346,0.019,0.103,1.224,1.935,3.606,55.4,2.512,1.771,0.00293,2.586
"1821",815.460582729429,0.091,0.066,2.341,9.067,0.442,95.2,1.438,2.617,0.00557,2.847
"1822",711.886058095843,0.094,0.03,4.95,7.329,0.745,38,0.828,-2.076,0.00821,2.045
"1823",941.884173080325,0.15,0.12,3.578,6.658,7.435,80.4,0.945,-1.883,0.00658,2.531
"1824",879.179039271548,0.178,0.096,7.527,3.313,3.733,89.5,3.638,0.603,0.00407,1.824
"1825",807.786308927462,0.022,0.09,7.813,3.793,4.683,54.7,0.483,2.676,0.00134,2.569
"1826",862.270609010011,0.097,0.107,4.191,6.103,4.641,88.1,2.191,-1.003,0.00207,2.994
"1827",1354.89824716933,0.122,0.17,8.563,1.346,3.456,25.6,0.587,1.258,0.00622,1.534
"1828",1045.43523257598,0.197,0.042,0.205,0.539,1.052,2.9,0.917,-1.629,0.0039,1.886
"1829",1454.98495781794,0.042,0.18,4.197,1.143,8.07,48.5,3.044,-1.392,0.00721,2.386
"1830",699.103312799707,0.097,0.048,4.109,6.391,8.623,41.8,0.466,-2.218,0.00388,1.209
"1831",1384.33751487173,0.055,0.155,1.536,2.5,9.48,78.6,1.277,0.765,0.00194,1.476
"1832",1450.11205528863,0.011,0.083,8.616,3.391,5.288,14.9,2.714,-0.529,0.00501,1.264
"1833",851.449598791078,0.067,0.019,3.242,4.532,1.176,34.2,2.946,2.687,0.00632,2.457
"1834",1474.7522904072,0.144,0.047,5.715,8.52,2.405,87.6,2.936,2.839,0.00174,1.155
"1835",767.935776384547,0.099,0.066,8.833,0.786,7.871,45.3,0.614,-0.762,0.00981,1.726
"1836",852.036008378491,0.111,0.199,7.387,0.871,6.892,24.2,1.707,0.696,0.00395,2.504
"1837",1276.16194379516,0.129,0.013,1.6,4.646,9.369,21.9,0.849,1.145,0.00633,2.44
"1838",812.521663494408,0.178,0.194,3.094,3.449,1.562,75.5,2.946,-2.322,0.00532,1.932
"1839",967.134019825608,0.154,0.132,9.871,7.931,8.491,98.4,2.691,-0.749,0.00181,2.551
"1840",1022.98039384186,0.036,0.028,9.285,9.673,0.861,83.8,0.145,0.602,0.00891,1.488
"1841",582.715783501044,0.167,0.198,2.724,1.669,7.523,29.9,0.64,1.307,0.0053,2.169
"1842",1317.86614446901,0.09,0.167,3.949,2.695,1.246,73.3,3.97,-1.424,0.00897,1.651
"1843",926.593692973256,0.056,0.08,8.849,6.093,3.022,18.6,1.334,0.549,0.00963,1.58
"1844",1401.46105317399,0.026,0.186,6.534,8.98,8.516,86.5,1.885,2.641,0.00932,1.687
"1845",878.55760124512,0.182,0.067,5.06,1.224,0.745,5.4,2.509,-2.421,0.00573,1.357
"1846",1058.90273931436,0.021,0.015,1.395,8.98,0.988,44.7,3.915,-2.81,0.00132,2.589
"1847",1147.86518225446,0.022,0.062,6.873,2.491,9.308,62.2,2.969,-1.191,0.0095,2.475
"1848",1468.48574257456,0.096,0.034,1.586,3.205,9.211,89.6,1.159,-1.504,0.00741,2.85
"1849",561.743206344545,0.143,0.141,9.491,9.803,5.756,51,2.782,-2.738,0.00359,1.377
"1850",887.427922105417,0.117,0.063,8.691,8.546,2.491,69.5,2.983,2.404,0.00136,2.999
"1851",1434.42625296302,0.145,0.019,2.449,3.109,0.948,48.4,2.185,1.083,0.00581,2.937
"1852",1155.18788225017,0.079,0.047,0.589,0.129,1.018,40.9,1.979,-0.143,0.00624,2.014
"1853",1105.89875886217,0.059,0.017,9.896,9.505,9.352,21.5,0.93,-1.724,0.00074,1.459
"1854",1106.82366229594,0.188,0.04,3.124,5.918,2.056,64.3,2.492,1.09,0.00022,1.741
"1855",1023.79174088128,0.11,0.078,9.369,3.629,8.754,88.8,3.916,2.008,0.00209,1.236
"1856",1304.363489151,0.057,0.133,9.294,8.129,3.698,9.1,2.527,-2.865,0.00947,1.51
"1857",1128.33148939535,0.193,0.082,3.832,3.125,0.688,20.8,0.605,-0.759,0.00487,1.584
"1858",1414.99607474543,0.072,0.163,8.311,7.506,9.018,40.4,0.586,2.664,0.00236,2.462
"1859",1323.29804589972,0.071,0.1,9.271,8.247,0.574,0.2,0.158,0.774,0.00624,2.126
"1860",590.19045624882,0.038,0.022,8.745,1.239,4.812,49.1,0.656,1.327,0.00201,1.602
"1861",508.863701485097,0.149,0.135,3.468,3.872,4.977,93.3,1.751,-1.683,0.00491,1.921
"1862",667.927168542519,0.134,0.176,8.737,4.676,5.026,99.8,2.4,2.699,7e-04,1.673
"1863",970.672957366332,0.015,0.181,9.906,2.985,4.607,85.4,0.408,2.501,0.00971,2.509
"1864",615.453424630687,0.031,0.057,1.443,7.167,7.946,66.2,0.894,0.903,0.00624,1.183
"1865",1224.3630818557,0.091,0.142,8.497,3.327,9.888,48.9,3.658,-2.716,0.00369,1.16
"1866",603.522336576134,0.066,0.173,5.944,3.157,3.528,88.5,1.387,-2.828,0.00401,2.93
"1867",1300.04780297168,0.01,0.134,5.294,3.238,3.978,70.9,1.292,2.289,0.00636,2.854
"1868",1025.11904272251,0.161,0.095,7.506,6.063,7.985,89,2.329,0.474,0.00393,1.669
"1869",1495.93482818455,0.19,0.097,7.951,2.015,3.668,83.9,2.727,2.059,0.00692,2.265
"1870",1417.0072695706,0.024,0.03,6.235,6.768,9.179,26.7,1.193,-0.66,0.00229,1.111
"1871",603.681070031598,0.033,0.16,4.735,9.908,4.84,90.5,2.292,0.095,0.00268,1.882
"1872",839.64080712758,0.186,0.052,6.962,0.102,3.876,51.3,0.126,1.559,0.00486,2.13
"1873",738.681449089199,0.035,0.097,4.605,7.962,4.31,28.9,3.204,2.436,0.00715,2.729
"1874",678.592363372445,0.116,0.179,0.855,5.421,9.226,48.6,1.871,0.505,0.00665,2.923
"1875",1242.2161179129,0.085,0.079,1.336,4.767,2.809,48,0.746,-1.807,0.00927,1.481
"1876",1484.18319248594,0.062,0.078,7.053,9.519,8.755,69.5,3.762,-1.113,0.00794,2.812
"1877",763.315528165549,0.045,0.026,5.041,1.207,9.933,94.7,1.077,-0.072,0.00399,1.96
"1878",510.896474355832,0.134,0.179,4.223,0.449,2.34,65,3.958,-2.06,0.00354,1.734
"1879",791.786305606365,0.124,0.016,1.777,0.124,3.175,33.4,2.845,-0.532,0.00554,2.709
"1880",1109.12661533803,0.074,0.168,2.032,8.889,4.378,19.1,2.58,-0.837,0.00609,1.618
"1881",824.075978482142,0.139,0.12,4.595,6.979,7.34,20.4,2.329,2.233,0.00675,1.865
"1882",1217.059583636,0.185,0.107,4.171,3.455,8.019,93.8,2.92,-2.784,0.00347,1.836
"1883",830.306580057368,0.029,0.09,7.063,7.952,4.464,21.7,1.281,0.905,5e-04,1.574
"1884",1385.7821947895,0.11,0.052,7.756,6.009,2.215,22.9,1.491,0.474,0.00471,1.19
"1885",988.652592524886,0.071,0.024,8.086,4.738,0.656,50.8,2.566,-0.547,0.00224,2.719
"1886",670.5418957863,0.111,0.123,0.564,5.578,3.384,12.2,2.901,-1.858,0.00841,2.808
"1887",530.724795768037,0.073,0.198,2.734,5.535,7.078,19.5,0.278,0.874,0.00844,2.972
"1888",1313.21245548315,0.144,0.173,4.975,5.796,0.705,34.2,0.503,1.865,0.00234,1.431
"1889",1324.08895972185,0.102,0.015,5.443,9.542,1.486,0.5,3.616,-0.761,0.00874,1.004
"1890",1244.05095796101,0.107,0.135,3.258,7.315,1.622,42.4,3.266,0.476,0.00087,1.891
"1891",1381.85383961536,0.067,0.184,6.261,6.637,2.742,0.7,0.689,1.663,0.00442,1.776
"1892",1085.53731464781,0.045,0.049,5.249,5.399,2.507,4.9,1.98,-1.231,0.00677,1.292
"1893",1400.14260774478,0.045,0.068,7.062,5.446,9.569,54,3.853,-2.033,0.00232,1.513
"1894",859.612759202719,0.175,0.165,0.007,5.37,5.158,84.5,1.492,-0.016,0.00316,1.78
"1895",844.489426817745,0.145,0.064,0.14,3.02,8.341,15,3.159,1.347,0.009,1.661
"1896",654.49994825758,0.087,0.14,9.744,9.285,9.827,27.8,1.63,2.256,0.00691,1.806
"1897",1416.30397038534,0.125,0.085,3.253,7.721,8.426,35.7,1.729,-2.613,0.00756,2.371
"1898",1033.258857904,0.119,0.164,9.322,1.121,0.384,52.7,2.053,2.807,0.00857,1.792
"1899",701.79744088091,0.01,0.109,2.144,1.443,3.756,87.5,1.802,2.663,0.00392,1.124
"1900",807.124141370878,0.128,0.105,2.607,5.086,6.125,73.1,0.913,-2.629,0.00328,2.466
"1901",650.950010633096,0.051,0.113,4.867,2.426,3.771,87.9,2.112,1.237,0.00607,2.56
"1902",1213.29320082441,0.118,0.023,3.017,8.768,2.095,82.7,3.397,-0.913,0.00192,1.472
"1903",1083.51721870713,0.075,0.144,3.462,7.055,7.399,84.8,3.645,0.413,0.00868,1.832
"1904",1052.26172902621,0.021,0.024,3.861,1.541,5.954,36,2.407,-2.781,0.00404,2.05
"1905",1040.76905571856,0.142,0.186,5.737,7.379,4.99,10.9,2.366,-1.228,0.00575,1.257
"1906",862.51283949241,0.138,0.064,1.915,6.792,5.475,98.1,1.38,-2.759,0.00815,2.988
"1907",1141.93926635198,0.078,0.157,8.621,2.518,7.197,46.4,1.458,0.208,0.00727,2.649
"1908",837.07731962204,0.133,0.035,4.034,6.787,0.666,51.9,1.351,2.73,0.0043,2.991
"1909",1123.46206675284,0.186,0.078,0.75,2.816,8.158,59,3.184,-0.806,0.00227,2.37
"1910",777.323484653607,0.026,0.021,8.595,7.244,5.461,53.2,2.143,-2.18,0.00956,1.339
"1911",975.676030851901,0.169,0.16,6.69,2.898,1.559,30,3.076,-1.026,0.0016,2.539
"1912",1094.46996171027,0.153,0.021,9.52,3.205,4.529,94.2,3.247,-1.353,0.00793,2.981
"1913",548.003688687459,0.06,0.048,2.799,2.523,4.093,86.8,2.344,2.102,0.00563,2.093
"1914",1204.95052565821,0.043,0.137,3.94,1.692,8.869,46.2,2.129,1.129,0.00623,2.82
"1915",553.503603441641,0.156,0.071,6.805,8.79,5.981,43.9,0.334,-0.166,0.00414,1.372
"1916",1316.7346145492,0.065,0.199,0.214,1.22,8.284,0.5,3.315,1.638,0.00789,2.558
"1917",1393.95968406461,0.192,0.127,2.009,2.627,5.892,60.2,1.44,1.128,0.00858,2.544
"1918",841.444895369932,0.108,0.185,4.374,8.687,0.19,95.2,2.712,-2.71,0.00032,2.722
"1919",560.072304215282,0.043,0.07,1.111,9.924,1.614,65.7,2.48,1.783,0.00225,1.064
"1920",1099.59179256111,0.019,0.092,1.848,6.395,2.942,33.6,1.985,0.116,0.0023,1.647
"1921",1427.96007310972,0.145,0.134,0.236,4.092,1.637,76.6,1.729,1.196,0.00231,1.519
"1922",616.360871819779,0.181,0.069,3.949,7.31,4.862,83.4,2.843,1.588,0.00199,2.123
"1923",682.058669393882,0.192,0.07,7.834,0.676,8.695,67.7,1.141,1.884,0.00251,2.84
"1924",907.404817873612,0.065,0.138,5.795,1.542,6.75,51.2,0.307,-1.511,0.00297,1.872
"1925",1133.54451721534,0.022,0.187,9.814,7.03,2.33,58.2,2.2,1.755,0.00277,2.015
"1926",637.223145924509,0.107,0.027,1.942,1.599,8.588,27.2,2.376,1.046,0.00271,1.423
"1927",1298.7846613396,0.049,0.168,2.769,7.919,8.291,48.2,1.393,-0.699,0.00391,2.023
"1928",848.550665192306,0.124,0.011,1.589,4.736,0.209,4.6,1.775,0.049,0.00311,1.293
"1929",566.74545048736,0.197,0.166,8.76,3.838,0.809,54.9,0.406,-0.227,0.0066,1.103
"1930",1425.93817738816,0.161,0.07,1.489,5.169,1.318,6.9,1.396,2.669,0.00527,2.382
"1931",904.380145017058,0.16,0.018,0.665,0.162,7.484,54.5,3.889,-1.959,0.00091,1.565
"1932",1085.54013282992,0.185,0.118,6.821,5.813,2.265,34.2,2.938,-2.238,0.00915,2.673
"1933",781.406028661877,0.06,0.15,4.346,1.317,1.531,98.3,0.922,1.235,0.00053,1.118
"1934",1147.06718013622,0.141,0.128,8.717,1.659,2.256,28.4,1.1,0.259,0.00262,2.642
"1935",657.345421612263,0.119,0.115,6.414,9.318,9.852,64.9,1.321,1.105,0.0068,1.087
"1936",504.433580674231,0.181,0.145,0.856,1.637,9.608,44,2.791,2.305,0.00543,2.21
"1937",1388.76264891587,0.199,0.108,6.562,4.452,5.618,78.1,2.315,-0.597,0.00266,1.236
"1938",1013.31294048578,0.129,0.035,1.616,5.78,7.276,16.1,2.861,-0.533,0.00709,2.663
"1939",817.484068451449,0.098,0.014,6.8,7.414,5.041,37.8,1.492,-0.815,0.00171,2.219
"1940",1257.29225343093,0.182,0.17,3,2.499,6.296,13.2,1.664,-2.068,0.00969,1.917
"1941",1426.4129025396,0.041,0.02,4.398,8.578,8.798,28.4,1.066,-2.52,0.00939,1.996
"1942",1494.72347856499,0.082,0.014,8.251,4.313,3.763,29.6,2.029,-2.267,0.0012,2.791
"1943",1200.72530093603,0.034,0.014,2.895,4.254,0.045,56.3,3.672,0.764,0.00382,1.257
"1944",1026.50181180798,0.057,0.149,9.26,8.238,4.778,5.2,0.588,-1.502,0.00485,2.851
"1945",1290.03796470352,0.112,0.192,8.799,1.783,9.338,38.4,2.163,2.507,0.00949,2.692
"1946",1204.71338252537,0.189,0.134,7.841,7.586,9.74,8,3.047,1.556,0.00711,2.564
"1947",1400.4998144228,0.053,0.025,4.367,4.883,3.652,36.6,3.981,2.678,0.00478,1.955
"1948",1414.36276235618,0.196,0.191,4.705,5.88,8.732,90.7,0.114,-2.506,0.00482,2.409
"1949",709.198579890653,0.052,0.133,3,8.077,2.113,65,3.887,1.337,0.00875,1.673
"1950",1171.42606875859,0.093,0.052,8.813,1.852,4.617,81.8,3.162,-0.151,0.00795,1.731
"1951",1151.54513670132,0.123,0.063,3.408,1.328,9.187,67,1.091,-1.579,0.00372,1.186
"1952",1048.17563365214,0.053,0.195,6.901,4.165,0.434,53.6,1.582,2.66,0.00233,2.022
"1953",616.555799497291,0.093,0.067,2.563,0.899,4.272,76.7,2.433,1.497,0.00069,1.589
"1954",863.967322278768,0.17,0.092,4.887,6.499,3.227,96.5,0.799,0.636,0.00014,1.179
"1955",920.989385573193,0.162,0.09,4.347,1.778,6.57,80.3,3.572,0.937,0.00717,2.039
"1956",798.841495532542,0.192,0.176,4.576,8.7,3.275,3.6,2.248,-1.093,0.00349,1.284
"1957",980.14381644316,0.171,0.04,2.473,8.979,5.263,29,1.993,-2.568,0.00442,1.386
"1958",1036.2761891447,0.021,0.166,8.397,1.31,4.954,49.5,1.483,0.189,4e-04,2.434
"1959",1477.81215794384,0.119,0.031,3.354,9.539,7.14,98.9,1.242,0.5,0.00381,1.849
"1960",1448.34234751761,0.177,0.12,4.179,7.289,8.026,97.7,1.334,2.787,0.00768,1.647
"1961",1226.08175105415,0.063,0.051,0.595,4.768,0.356,14.8,1.155,0.1,0.00104,1.343
"1962",902.665106579661,0.192,0.113,5.278,9.224,1.39,0.3,0.01,-1.064,0.00694,2.04
"1963",1004.17896872386,0.147,0.13,9.564,0.579,0.127,90.7,0.021,-2.353,0.00551,2.094
"1964",979.32262159884,0.191,0.187,2.785,0.408,6.817,94.6,3.328,2.181,0.00753,1.514
"1965",807.914046337828,0.189,0.174,1.531,9.724,0.633,57.8,1.408,1.9,0.00277,2.166
"1966",957.822635537013,0.111,0.021,5.977,1.438,6.253,37.7,2.418,-1.058,0.00988,1.349
"1967",774.62954656221,0.197,0.125,4.961,2.294,8.634,50.5,1.046,1.361,0.00733,1.532
"1968",648.390379967168,0.125,0.143,0.682,8.451,6.052,73.9,0.717,-2.301,0.00243,1.974
"1969",1296.13767564297,0.159,0.07,0.926,6.901,2.425,49.5,2.426,-1.666,0.00595,2.935
"1970",1114.04991219752,0.179,0.154,5.634,8.372,4.739,22.3,1.92,-1.529,0.00529,1.032
"1971",1165.01799109392,0.18,0.099,6.735,0.139,1.5,63,1.78,0.699,4e-04,1.756
"1972",1417.52962162718,0.088,0.139,8.613,7.616,3.711,76.1,2.301,-2.17,0.00072,2.947
"1973",1377.71465489641,0.139,0.052,1.295,5.184,1.446,28.1,1.844,-1.368,0.00347,1.249
"1974",835.306590422988,0.103,0.173,2.002,0.138,7.616,52.3,2.394,-0.592,0.00045,2.263
"1975",1351.11113218591,0.042,0.039,7.35,3.386,4.299,56.8,1.655,1.221,0.00844,2.282
"1976",768.950660713017,0.165,0.139,9.708,0.349,6.558,55.7,1.615,-1.334,0.0039,2.472
"1977",1414.88960385323,0.056,0.051,1.404,1.717,4.673,43.3,0.697,-1.117,0.00258,2.449
"1978",1459.39806313254,0.051,0.019,7.817,6.859,5.713,48.8,1.377,-1.941,0.00024,2.29
"1979",1448.36648413911,0.167,0.136,2.329,7.455,5.782,74.5,0.59,-0.078,0.00776,2.936
"1980",637.229224666953,0.135,0.112,5.145,2.976,4.528,76.9,0.325,-2.884,0.00205,2.471
"1981",779.004774754867,0.139,0.146,1.725,5.185,9.787,27.3,2.115,2.517,0.00389,1.148
"1982",1333.4199055098,0.028,0.021,3.933,3.733,2.258,13.6,2.692,2.57,0.00422,1.275
"1983",601.46548319608,0.142,0.123,5.025,9.396,2.275,21.1,1.088,-0.055,0.00463,1.636
"1984",1295.12932687066,0.191,0.093,7.291,1.146,6.621,11.1,2.004,0.328,0.00539,1.043
"1985",1198.60765174963,0.034,0.082,2.064,0.475,2.62,77.3,2.349,-1.422,0.00564,1.983
"1986",899.629371240735,0.136,0.086,6.828,6.174,2.601,21.3,0.588,0.372,0.00267,2.769
"1987",1058.92245587893,0.095,0.114,4.403,3.655,5.567,27.7,2.274,-1.589,0.00732,1.804
"1988",1157.94681524858,0.178,0.06,0.759,9.678,6.928,76.7,1.65,1.06,0.00322,1.039
"1989",526.047898223624,0.044,0.147,2.493,0.945,7.261,3.5,3.298,0.228,0.00899,2.073
"1990",1151.12685598433,0.184,0.082,6.605,3.016,7.767,52.2,1.1,-2.099,0.00474,1.593
"1991",610.046008368954,0.09,0.058,0.805,5.615,1.568,33.5,3.179,1.304,0.00179,2.909
"1992",1497.65886180103,0.019,0.055,0.08,6.511,6.172,26,2.896,-0.131,0.00406,2.946
"1993",1287.57320786826,0.165,0.013,9.86,7.48,0.639,71.2,2.281,1.274,0.00119,1.744
"1994",710.818074876443,0.064,0.057,5.594,9.796,5.364,33.9,2.923,-2.26,0.00799,2.885
"1995",565.418413840234,0.178,0.102,4.804,6.579,8.698,4.2,1.502,2.008,0.00336,2.535
"1996",1190.66161871888,0.107,0.105,1.775,9.323,9.821,46.1,1.633,1.47,0.00134,1.905
"1997",591.600134735927,0.166,0.027,4.268,4.015,6.977,50.8,3.755,-1.221,0.00538,2.8
"1998",886.683732736856,0.131,0.109,4.578,9.32,7.713,42.1,3.402,-0.241,0.00441,2.107
"1999",1423.50211995654,0.101,0.142,2.89,6.676,9.446,43.7,0.954,1.567,0.00226,1.832
"2000",1489.43844996393,0.177,0.116,8.01,8.47,8.265,31.8,3.547,2.957,0.00471,1.064
"2001",744.449261808768,0.079,0.061,3.264,3.133,5.982,81.8,1.166,2.627,0.00805,2.73
"2002",1492.5917822402,0.127,0.166,4.625,4.635,6.918,48.9,0.958,-1.003,0.00462,1.787
"2003",869.724456686527,0.016,0.161,9.916,9.707,1.402,25.4,2.857,-2.775,0.00596,1.261
"2004",580.776349175721,0.025,0.138,3.279,8.691,0.021,33.1,3.36,-2.022,0.00659,2.26
"2005",1373.51473420858,0.133,0.176,2.389,1.833,1.607,6.9,3.542,0.629,0.00447,1.989
"2006",588.809215463698,0.161,0.104,2.742,0.446,8.71,27.1,2.841,-0.11,0.00379,2.001
"2007",1491.91655684263,0.08,0.117,1.683,8.245,1.856,14.1,2.627,0.759,0.00508,2.939
"2008",1292.2434960492,0.143,0.088,1.67,2.603,9.953,79,3.1,-0.848,0.00285,1.327
"2009",678.62312705256,0.077,0.015,0.877,4.019,2.182,49.4,3.43,-0.388,0.00876,1.793
"2010",786.229833494872,0.115,0.034,7.789,5.654,2.068,77.2,1.864,-1.818,0.00934,2.475
"2011",1231.108894106,0.168,0.166,5.576,1.909,1.184,25.7,1.403,2.49,0.00559,1.444
"2012",621.210963465273,0.121,0.131,2.964,7.783,3.487,85.5,0.974,-1.741,0.00945,1.019
"2013",510.344784706831,0.03,0.127,1.586,4.472,0.333,73.5,2.717,-2.183,0.00775,2.704
"2014",1050.43532885611,0.059,0.165,5.036,8.006,0.813,81.2,3.164,-1.165,0.0028,1.398
"2015",891.297009540722,0.197,0.036,3.346,7.452,9.339,20,2.41,2.531,0.00188,2.627
"2016",997.992088319734,0.043,0.028,9.373,1.61,4.079,26.2,2.403,-2.392,0.00857,2.416
"2017",1481.58445581794,0.166,0.187,1.909,3.721,8.924,62.7,1.523,2.296,0.00093,2.834
"2018",897.268902044743,0.164,0.186,2.724,0.534,8.081,21.1,3.369,1.354,0.00915,1.654
"2019",1236.09557142481,0.124,0.026,4.908,6.128,7.533,68.7,0.617,-1.717,0.00872,1.472
